Tag,RSSI_dBm,Antenna,Time_ms
E2801170000002076A509570,0,0,1708456137476
E2801170000002076A508C7E,0,0,1708456138010
E2801170000002076A509476,0,0,1708456137580
E2801170000002076A509478,0,0,1708456138722
E2801170000002076A50957B,0,0,1708456138994
E2801170000002076A509C7C,0,0,1708456138503
E2801170000002076A508C7D,0,0,1708456139126
E2801170000002076A509477,0,0,1708456138880
E2801170000002076A509476,0,0,1708456138524
E2801170000002076A509478,0,0,1708456139570
E2801170000002076A50957D,0,0,1708456139742
E2801170000002076A50957A,0,0,1708456140176
E2801170000002076A508D78,0,0,1708456139736
E2801170000002076A50957D,0,0,1708456139957
E2801170000002076A50957D,0,0,1708456140330
E2801170000002076A509477,0,0,1708456141236
E2801170000002076A50957A,0,0,1708456140777
E2801170000002076A508C7E,0,0,1708456140634
E2801170000002076A50957A,0,0,1708456140748
E2801170000002076A509477,0,0,1708456140594
E2801170000002076A509476,0,0,1708456140480
E2801170000002076A508C7D,0,0,1708456141900
E2801170000002076A508D78,0,0,1708456141478
E2801170000002076A50957B,0,0,1708456141780
E2801170000002076A509477,0,0,1708456142006
E2801170000002076A50957A,0,0,1708456142327
E2801170000002076A50957D,0,0,1708456142284
E2801170000002076A509478,0,0,1708456142709
E2801170000002076A508C7E,0,0,1708456143304
E2801170000002076A509570,0,0,1708456142902
E2801170000002076A508C7E,0,0,1708456143171
E2801170000002076A509476,0,0,1708456143028
E2801170000002076A50957B,0,0,1708456143043
E2801170000002076A508C7E,0,0,1708456144385
E2801170000002076A508C7D,0,0,1708456144203
E2801170000002076A50957C,0,0,1708456143650
E2801170000002076A508D78,0,0,1708456143803
E2801170000002076A50957B,0,0,1708456143579
E2801170000002076A508D78,0,0,1708456144214
E2801170000002076A509570,0,0,1708456144796
E2801170000002076A50957A,0,0,1708456144918
E2801170000002076A508D78,0,0,1708456145333
E2801170000002076A508C7E,0,0,1708456145375
E2801170000002076A509C7C,0,0,1708456145331
E2801170000002076A509476,0,0,1708456145287
E2801170000002076A50957D,0,0,1708456145567
E2801170000002076A509C7C,0,0,1708456145518
E2801170000002076A509570,0,0,1708456145551
E2801170000002076A50957D,0,0,1708456145791
E2801170000002076A509476,0,0,1708456145881
E2801170000002076A509478,0,0,1708456145479
E2801170000002076A509477,0,0,1708456146902
E2801170000002076A50957C,0,0,1708456147403
E2801170000002076A509477,0,0,1708456146471
E2801170000002076A50957A,0,0,1708456147038
E2801170000002076A509478,0,0,1708456147118
E2801170000002076A509478,0,0,1708456147439
E2801170000002076A508D78,0,0,1708456147538
E2801170000002076A509476,0,0,1708456148361
E2801170000002076A509478,0,0,1708456147688
E2801170000002076A509477,0,0,1708456148127
E2801170000002076A509477,0,0,1708456147747
E2801170000002076A509C7C,0,0,1708456147973
E2801170000002076A50957D,0,0,1708456149038
E2801170000002076A509478,0,0,1708456148784
E2801170000002076A509570,0,0,1708456148564
E2801170000002076A50957C,0,0,1708456149456
E2801170000002076A50957B,0,0,1708456149289
E2801170000002076A508D78,0,0,1708456149344
